Time,Source IP,Destination IP,Protocol,Packet Size,Source Port,Destination Port,Service
22:13:19,34.54.84.110,192.168.0.112,TCP,1466,443,57854,HTTPS
22:13:19,192.168.0.112,34.54.84.110,TCP,66,57854,443,HTTPS
22:13:19,34.54.84.110,192.168.0.112,TCP,1466,443,57854,HTTPS
22:13:19,192.168.0.112,34.54.84.110,TCP,54,57854,443,HTTPS
22:13:19,192.168.0.112,34.54.84.110,TCP,102,57854,443,HTTPS
22:13:19,192.168.0.112,34.54.84.110,TCP,102,57854,443,HTTPS
22:13:19,192.168.0.112,34.54.84.110,TCP,102,57854,443,HTTPS
22:13:19,34.54.84.110,192.168.0.112,TCP,1466,443,57854,HTTPS
22:13:19,192.168.0.112,34.54.84.110,TCP,54,57854,443,HTTPS
22:13:19,34.54.84.110,192.168.0.112,TCP,1466,443,57854,HTTPS
22:13:19,192.168.0.112,34.54.84.110,TCP,54,57854,443,HTTPS
22:13:19,34.54.84.110,192.168.0.112,TCP,1466,443,57854,HTTPS
22:13:19,192.168.0.112,34.54.84.110,TCP,54,57854,443,HTTPS
22:13:19,34.54.84.110,192.168.0.112,TCP,1466,443,57854,HTTPS
22:13:19,192.168.0.112,34.54.84.110,TCP,66,57854,443,HTTPS
22:13:19,34.54.84.110,192.168.0.112,TCP,1466,443,57854,HTTPS
22:13:19,192.168.0.112,34.54.84.110,TCP,66,57854,443,HTTPS
22:13:19,34.54.84.110,192.168.0.112,TCP,60,443,57854,HTTPS
22:13:19,34.54.84.110,192.168.0.112,TCP,1466,443,57854,HTTPS
22:13:19,34.54.84.110,192.168.0.112,TCP,60,443,57854,HTTPS
22:13:19,34.54.84.110,192.168.0.112,TCP,1466,443,57854,HTTPS
22:13:19,34.54.84.110,192.168.0.112,TCP,60,443,57854,HTTPS
22:13:19,34.54.84.110,192.168.0.112,TCP,1466,443,57854,HTTPS
22:13:19,34.54.84.110,192.168.0.112,TCP,1466,443,57854,HTTPS
22:13:19,192.168.0.112,34.54.84.110,TCP,66,57854,443,HTTPS
22:13:19,192.168.0.112,34.54.84.110,TCP,66,57854,443,HTTPS
22:13:19,192.168.0.112,34.54.84.110,TCP,66,57854,443,HTTPS
22:13:19,192.168.0.112,34.54.84.110,TCP,66,57854,443,HTTPS
22:13:19,34.54.84.110,192.168.0.112,TCP,1466,443,57854,HTTPS
22:13:19,34.54.84.110,192.168.0.112,TCP,1466,443,57854,HTTPS
22:13:19,34.54.84.110,192.168.0.112,TCP,1466,443,57854,HTTPS
22:13:19,34.54.84.110,192.168.0.112,TCP,1466,443,57854,HTTPS
22:13:19,34.54.84.110,192.168.0.112,TCP,1466,443,57854,HTTPS
22:13:19,192.168.0.112,34.54.84.110,TCP,74,57854,443,HTTPS
22:13:19,192.168.0.112,34.54.84.110,TCP,66,57854,443,HTTPS
22:13:19,192.168.0.112,34.54.84.110,TCP,66,57854,443,HTTPS
22:13:19,192.168.0.112,34.54.84.110,TCP,66,57854,443,HTTPS
22:13:19,192.168.0.112,34.54.84.110,TCP,54,57854,443,HTTPS
22:13:19,192.168.0.112,34.54.84.110,TCP,102,57854,443,HTTPS
22:13:19,34.54.84.110,192.168.0.112,TCP,1466,443,57854,HTTPS
22:13:19,34.54.84.110,192.168.0.112,TCP,1466,443,57854,HTTPS
22:13:19,192.168.0.112,34.54.84.110,TCP,54,57854,443,HTTPS
22:13:19,192.168.0.112,34.54.84.110,TCP,102,57854,443,HTTPS
22:13:19,192.168.0.112,34.54.84.110,TCP,102,57854,443,HTTPS
22:13:19,192.168.0.112,34.54.84.110,TCP,102,57854,443,HTTPS
22:13:19,34.54.84.110,192.168.0.112,TCP,1466,443,57854,HTTPS
22:13:19,192.168.0.112,34.54.84.110,TCP,66,57854,443,HTTPS
22:13:19,34.54.84.110,192.168.0.112,TCP,1466,443,57854,HTTPS
22:13:19,192.168.0.112,34.54.84.110,TCP,54,57854,443,HTTPS
22:13:19,34.54.84.110,192.168.0.112,TCP,1466,443,57854,HTTPS
22:13:19,192.168.0.112,34.54.84.110,TCP,66,57854,443,HTTPS
22:13:19,34.54.84.110,192.168.0.112,TCP,1466,443,57854,HTTPS
22:13:19,192.168.0.112,34.54.84.110,TCP,66,57854,443,HTTPS
22:13:19,34.54.84.110,192.168.0.112,TCP,1466,443,57854,HTTPS
22:13:19,192.168.0.112,34.54.84.110,TCP,54,57854,443,HTTPS
22:13:19,34.54.84.110,192.168.0.112,TCP,1348,443,57854,HTTPS
22:13:19,34.54.84.110,192.168.0.112,TCP,60,443,57854,HTTPS
22:13:19,192.168.0.112,34.54.84.110,TCP,66,57854,443,HTTPS
22:13:19,34.54.84.110,192.168.0.112,TCP,1466,443,57854,HTTPS
22:13:19,192.168.0.112,34.54.84.110,TCP,54,57854,443,HTTPS
22:13:19,192.168.0.112,34.54.84.110,TCP,93,57854,443,HTTPS
22:13:19,192.168.0.112,34.54.84.110,TCP,102,57854,443,HTTPS
22:13:19,192.168.0.112,34.54.84.110,TCP,102,57854,443,HTTPS
22:13:19,34.54.84.110,192.168.0.112,TCP,60,443,57854,HTTPS
22:13:19,34.54.84.110,192.168.0.112,TCP,60,443,57854,HTTPS
22:13:19,34.54.84.110,192.168.0.112,TCP,60,443,57854,HTTPS
22:13:19,34.54.84.110,192.168.0.112,TCP,60,443,57854,HTTPS
22:13:19,34.54.84.110,192.168.0.112,TCP,60,443,57854,HTTPS
22:13:19,172.64.148.235,192.168.0.112,TCP,82,443,53433,HTTPS
22:13:19,192.168.0.112,172.64.148.235,TCP,82,53433,443,HTTPS
22:13:19,192.168.0.112,20.50.73.8,TCP,173,57278,443,HTTPS
22:13:19,192.168.0.112,20.50.73.8,TCP,1466,57278,443,HTTPS
22:13:19,192.168.0.112,20.50.73.8,TCP,1466,57278,443,HTTPS
22:13:19,192.168.0.112,20.50.73.8,TCP,1466,57278,443,HTTPS
22:13:19,192.168.0.112,20.50.73.8,TCP,1466,57278,443,HTTPS
22:13:19,192.168.0.112,20.50.73.8,TCP,1466,57278,443,HTTPS
22:13:19,192.168.0.112,20.50.73.8,TCP,1466,57278,443,HTTPS
22:13:19,192.168.0.112,20.50.73.8,TCP,1466,57278,443,HTTPS
22:13:19,192.168.0.112,20.50.73.8,TCP,273,57278,443,HTTPS
22:13:19,172.64.148.235,192.168.0.112,TCP,64,443,53433,HTTPS
22:13:19,34.54.84.110,192.168.0.112,TCP,60,443,57854,HTTPS
22:13:19,34.54.84.110,192.168.0.112,TCP,60,443,57854,HTTPS
22:13:19,34.54.84.110,192.168.0.112,TCP,60,443,57854,HTTPS
22:13:20,192.168.0.112,142.251.155.119,UDP,71,54353,443,HTTPS
22:13:20,192.168.0.112,142.251.155.119,UDP,71,62227,443,HTTPS
22:13:20,20.50.73.8,192.168.0.112,TCP,185,443,57278,HTTPS
22:13:20,20.50.73.8,192.168.0.112,TCP,60,443,57278,HTTPS
22:13:20,20.50.73.8,192.168.0.112,TCP,60,443,57278,HTTPS
22:13:20,20.50.73.8,192.168.0.112,TCP,60,443,57278,HTTPS
22:13:20,20.50.73.8,192.168.0.112,TCP,60,443,57278,HTTPS
22:13:20,20.50.73.8,192.168.0.112,TCP,60,443,57278,HTTPS
22:13:20,20.50.73.8,192.168.0.112,TCP,60,443,57278,HTTPS
22:13:20,192.168.0.112,20.50.73.8,TCP,54,57278,443,HTTPS
22:13:20,142.251.155.119,192.168.0.112,UDP,70,443,54353,HTTPS
22:13:20,142.251.155.119,192.168.0.112,UDP,70,443,62227,HTTPS
22:13:20,192.168.0.112,142.250.186.234,TCP,55,55470,443,HTTPS
22:13:20,142.250.186.234,192.168.0.112,TCP,66,443,55470,HTTPS
22:13:20,192.168.0.112,142.250.186.234,TCP,568,55470,443,HTTPS
22:13:20,142.250.186.234,192.168.0.112,TCP,60,443,55470,HTTPS
22:13:21,192.168.0.112,216.239.36.223,TCP,55,65521,443,HTTPS
22:13:21,142.250.186.234,192.168.0.112,TCP,1466,443,55470,HTTPS
22:13:21,142.250.186.234,192.168.0.112,TCP,1466,443,55470,HTTPS
22:13:21,192.168.0.112,142.250.186.234,TCP,54,55470,443,HTTPS
22:13:21,142.250.186.234,192.168.0.112,TCP,1466,443,55470,HTTPS
22:13:21,142.250.186.234,192.168.0.112,TCP,243,443,55470,HTTPS
22:13:21,192.168.0.112,142.250.186.234,TCP,54,55470,443,HTTPS
22:13:21,142.250.186.234,192.168.0.112,TCP,81,443,55470,HTTPS
22:13:21,216.239.36.223,192.168.0.112,TCP,66,443,65521,HTTPS
22:13:21,192.168.0.112,142.250.186.234,TCP,54,55470,443,HTTPS
22:13:21,192.168.0.112,157.240.227.60,TCP,1320,64368,443,HTTPS
22:13:21,192.168.0.112,192.168.0.1,UDP,76,54107,53,DNS
22:13:21,192.168.0.112,192.168.0.1,UDP,76,51289,53,DNS
22:13:21,192.168.0.1,192.168.0.112,UDP,169,53,54107,DNS
22:13:21,192.168.0.1,192.168.0.112,UDP,140,53,51289,DNS
22:13:21,192.168.0.112,157.240.227.60,TCP,66,51638,443,HTTPS
22:13:21,157.240.227.60,192.168.0.112,TCP,60,443,64368,HTTPS
22:13:21,157.240.227.60,192.168.0.112,TCP,66,443,51638,HTTPS
22:13:21,192.168.0.112,157.240.227.60,TCP,54,51638,443,HTTPS
22:13:21,192.168.0.112,157.240.227.60,TCP,1446,51638,443,HTTPS
22:13:21,192.168.0.112,157.240.227.60,TCP,567,51638,443,HTTPS
22:13:21,157.240.227.60,192.168.0.112,TCP,54,443,51638,HTTPS
22:13:21,157.240.227.60,192.168.0.112,TCP,673,443,51638,HTTPS
22:13:21,192.168.0.112,157.240.227.60,TCP,66,51638,443,HTTPS
22:13:21,157.240.227.60,192.168.0.112,TCP,1446,443,51638,HTTPS
22:13:21,192.168.0.112,157.240.227.60,TCP,54,51638,443,HTTPS
22:13:21,192.168.0.112,157.240.227.60,TCP,118,51638,443,HTTPS
22:13:21,192.168.0.112,157.240.227.60,TCP,146,51638,443,HTTPS
22:13:21,192.168.0.112,157.240.227.60,TCP,533,51638,443,HTTPS
22:13:21,192.168.0.112,157.240.227.60,TCP,942,51638,443,HTTPS
22:13:22,157.240.227.60,192.168.0.112,TCP,128,443,51638,HTTPS
22:13:22,192.168.0.112,157.240.227.60,TCP,66,51638,443,HTTPS
22:13:22,157.240.227.60,192.168.0.112,TCP,89,443,51638,HTTPS
22:13:22,192.168.0.112,157.240.227.60,TCP,74,51638,443,HTTPS
22:13:22,157.240.227.60,192.168.0.112,TCP,233,443,51638,HTTPS
22:13:22,192.168.0.112,157.240.227.60,TCP,66,51638,443,HTTPS
22:13:22,192.168.0.112,157.240.227.60,TCP,85,51638,443,HTTPS
22:13:22,157.240.227.60,192.168.0.112,TCP,85,443,51638,HTTPS
22:13:22,192.168.0.112,157.240.227.60,TCP,54,51638,443,HTTPS
22:13:22,157.240.227.60,192.168.0.112,TCP,60,443,51638,HTTPS
22:13:22,192.168.0.112,157.240.227.60,TCP,54,51638,443,HTTPS
22:13:22,157.240.227.60,192.168.0.112,TCP,85,443,51638,HTTPS
22:13:22,192.168.0.112,157.240.227.60,TCP,66,51638,443,HTTPS
22:13:22,157.240.227.60,192.168.0.112,TCP,233,443,51638,HTTPS
22:13:22,157.240.227.60,192.168.0.112,TCP,118,443,64368,HTTPS
22:13:22,192.168.0.112,157.240.227.60,TCP,66,51638,443,HTTPS
22:13:22,192.168.0.112,20.50.73.8,TCP,167,57278,443,HTTPS
22:13:22,192.168.0.112,20.50.73.8,TCP,1466,57278,443,HTTPS
22:13:22,192.168.0.112,20.50.73.8,TCP,1466,57278,443,HTTPS
22:13:22,192.168.0.112,20.50.73.8,TCP,1466,57278,443,HTTPS
22:13:22,192.168.0.112,20.50.73.8,TCP,1466,57278,443,HTTPS
22:13:22,192.168.0.112,20.50.73.8,TCP,1466,57278,443,HTTPS
22:13:22,192.168.0.112,20.50.73.8,TCP,1466,57278,443,HTTPS
22:13:22,192.168.0.112,20.50.73.8,TCP,1466,57278,443,HTTPS
22:13:22,192.168.0.112,20.50.73.8,TCP,273,57278,443,HTTPS
22:13:22,157.240.227.60,192.168.0.112,TCP,60,443,51638,HTTPS
22:13:22,192.168.0.112,157.240.227.60,TCP,54,64368,443,HTTPS
22:13:22,157.240.227.60,192.168.0.112,TCP,520,443,51638,HTTPS
22:13:22,157.240.227.60,192.168.0.112,TCP,88,443,51638,HTTPS
22:13:22,192.168.0.112,157.240.227.60,TCP,54,51638,443,HTTPS
22:13:22,192.168.0.112,157.240.227.60,TCP,89,51638,443,HTTPS
22:13:22,192.168.0.112,192.168.0.1,UDP,79,58151,53,DNS
22:13:22,192.168.0.112,192.168.0.1,UDP,79,54203,53,DNS
22:13:22,192.168.0.1,192.168.0.112,UDP,129,53,58151,DNS
22:13:22,192.168.0.1,192.168.0.112,UDP,95,53,54203,DNS
22:13:22,192.168.0.112,172.253.118.84,UDP,1292,59764,443,HTTPS
22:13:22,192.168.0.112,172.253.118.84,UDP,1292,59764,443,HTTPS
22:13:22,192.168.0.112,172.253.118.84,UDP,122,59764,443,HTTPS
22:13:22,157.240.227.60,192.168.0.112,TCP,60,443,51638,HTTPS
22:13:22,20.50.73.8,192.168.0.112,TCP,60,443,57278,HTTPS
22:13:22,20.50.73.8,192.168.0.112,TCP,60,443,57278,HTTPS
22:13:22,20.50.73.8,192.168.0.112,TCP,60,443,57278,HTTPS
22:13:22,20.50.73.8,192.168.0.112,TCP,185,443,57278,HTTPS
22:13:22,20.50.73.8,192.168.0.112,TCP,60,443,57278,HTTPS
22:13:22,20.50.73.8,192.168.0.112,TCP,60,443,57278,HTTPS
22:13:22,20.50.73.8,192.168.0.112,TCP,60,443,57278,HTTPS
22:13:22,20.50.73.8,192.168.0.112,TCP,60,443,57278,HTTPS
22:13:22,20.50.73.8,192.168.0.112,TCP,60,443,57278,HTTPS
22:13:22,192.168.0.112,20.50.73.8,TCP,54,57278,443,HTTPS
22:13:22,192.168.0.112,172.253.118.84,UDP,1292,59764,443,HTTPS
22:13:22,192.168.0.112,172.253.118.84,UDP,1292,59764,443,HTTPS
22:13:22,192.168.0.112,172.253.118.84,UDP,1292,59764,443,HTTPS
22:13:22,192.168.0.112,172.253.118.84,UDP,1292,59764,443,HTTPS
22:13:22,172.253.118.84,192.168.0.112,UDP,82,443,59764,HTTPS
22:13:22,172.253.118.84,192.168.0.112,UDP,1292,443,59764,HTTPS
22:13:22,172.253.118.84,192.168.0.112,UDP,1292,443,59764,HTTPS
22:13:22,172.253.118.84,192.168.0.112,UDP,322,443,59764,HTTPS
22:13:22,172.253.118.84,192.168.0.112,UDP,994,443,59764,HTTPS
22:13:22,172.253.118.84,192.168.0.112,UDP,67,443,59764,HTTPS
22:13:22,192.168.0.112,172.253.118.84,UDP,120,59764,443,HTTPS
22:13:22,192.168.0.112,172.253.118.84,UDP,73,59764,443,HTTPS
22:13:22,192.168.0.112,172.253.118.84,UDP,954,59764,443,HTTPS
22:13:22,172.253.118.84,192.168.0.112,UDP,1292,443,59764,HTTPS
22:13:22,172.253.118.84,192.168.0.112,UDP,1292,443,59764,HTTPS
22:13:22,172.253.118.84,192.168.0.112,UDP,1292,443,59764,HTTPS
22:13:22,172.253.118.84,192.168.0.112,UDP,1292,443,59764,HTTPS
22:13:22,172.253.118.84,192.168.0.112,UDP,1292,443,59764,HTTPS
22:13:22,172.253.118.84,192.168.0.112,UDP,322,443,59764,HTTPS
22:13:22,192.168.0.112,172.253.118.84,UDP,1041,59764,443,HTTPS
22:13:22,172.253.118.84,192.168.0.112,UDP,163,443,59764,HTTPS
22:13:22,172.253.118.84,192.168.0.112,UDP,71,443,59764,HTTPS
22:13:22,172.253.118.84,192.168.0.112,UDP,606,443,59764,HTTPS
22:13:22,192.168.0.112,172.253.118.84,UDP,76,59764,443,HTTPS
22:13:22,192.168.0.112,172.253.118.84,UDP,75,59764,443,HTTPS
22:13:22,192.168.0.112,172.253.118.84,UDP,79,59764,443,HTTPS
22:13:22,192.168.0.112,172.253.118.84,UDP,83,59764,443,HTTPS
22:13:22,172.253.118.84,192.168.0.112,UDP,63,443,59764,HTTPS
22:13:22,192.168.0.112,172.253.118.84,UDP,76,59764,443,HTTPS
22:13:22,192.168.0.112,157.240.227.60,TCP,178,51638,443,HTTPS
22:13:22,192.168.0.112,157.240.227.60,TCP,942,51638,443,HTTPS
22:13:22,157.240.227.60,192.168.0.112,TCP,60,443,51638,HTTPS
22:13:22,157.240.227.60,192.168.0.112,TCP,89,443,51638,HTTPS
22:13:22,192.168.0.112,157.240.227.60,TCP,54,51638,443,HTTPS
22:13:23,172.253.118.84,192.168.0.112,UDP,67,443,59764,HTTPS
22:13:23,172.253.118.84,192.168.0.112,UDP,65,443,59764,HTTPS
22:13:23,192.168.0.112,157.240.227.60,TCP,942,51638,443,HTTPS
22:13:23,157.240.227.60,192.168.0.112,TCP,279,443,51638,HTTPS
22:13:23,157.240.227.60,192.168.0.112,TCP,88,443,51638,HTTPS
22:13:23,192.168.0.112,157.240.227.60,TCP,54,51638,443,HTTPS
22:13:23,192.168.0.112,157.240.227.60,TCP,89,51638,443,HTTPS
22:13:23,157.240.227.60,192.168.0.112,TCP,60,443,51638,HTTPS
22:13:23,157.240.227.60,192.168.0.112,TCP,60,443,51638,HTTPS
22:13:23,192.168.0.112,172.253.118.84,UDP,83,59764,443,HTTPS
22:13:23,172.253.118.84,192.168.0.112,UDP,65,443,59764,HTTPS
22:13:23,172.253.118.84,192.168.0.112,UDP,67,443,59764,HTTPS
22:13:23,192.168.0.112,172.253.118.84,UDP,75,59764,443,HTTPS
22:13:23,192.168.0.112,157.240.227.60,TCP,179,51638,443,HTTPS
22:13:23,192.168.0.112,157.240.227.60,TCP,942,51638,443,HTTPS
22:13:23,157.240.227.60,192.168.0.112,TCP,60,443,51638,HTTPS
22:13:23,157.240.227.60,192.168.0.112,TCP,60,443,51638,HTTPS
22:13:23,157.240.227.60,192.168.0.112,TCP,89,443,51638,HTTPS
22:13:23,192.168.0.112,157.240.227.60,TCP,54,51638,443,HTTPS
22:13:24,157.240.227.60,192.168.0.112,TCP,257,443,51638,HTTPS
22:13:24,192.168.0.112,157.240.227.60,TCP,89,51638,443,HTTPS
22:13:24,157.240.227.60,192.168.0.112,TCP,60,443,51638,HTTPS
22:13:24,192.168.0.112,20.50.73.8,TCP,173,57278,443,HTTPS
22:13:24,192.168.0.112,20.50.73.8,TCP,1466,57278,443,HTTPS
22:13:24,192.168.0.112,20.50.73.8,TCP,1466,57278,443,HTTPS
22:13:24,192.168.0.112,20.50.73.8,TCP,1466,57278,443,HTTPS
22:13:24,192.168.0.112,20.50.73.8,TCP,1466,57278,443,HTTPS
22:13:24,192.168.0.112,20.50.73.8,TCP,1466,57278,443,HTTPS
22:13:24,192.168.0.112,20.50.73.8,TCP,1466,57278,443,HTTPS
22:13:24,192.168.0.112,20.50.73.8,TCP,1466,57278,443,HTTPS
22:13:24,192.168.0.112,20.50.73.8,TCP,1466,57278,443,HTTPS
22:13:24,192.168.0.112,20.50.73.8,TCP,1466,57278,443,HTTPS
22:13:24,192.168.0.112,20.50.73.8,TCP,327,57278,443,HTTPS
22:13:24,20.50.73.8,192.168.0.112,TCP,60,443,57278,HTTPS
22:13:24,20.50.73.8,192.168.0.112,TCP,225,443,57278,HTTPS
22:13:24,20.50.73.8,192.168.0.112,TCP,60,443,57278,HTTPS
22:13:24,20.50.73.8,192.168.0.112,TCP,60,443,57278,HTTPS
22:13:24,20.50.73.8,192.168.0.112,TCP,60,443,57278,HTTPS
22:13:24,20.50.73.8,192.168.0.112,TCP,60,443,57278,HTTPS
22:13:24,20.50.73.8,192.168.0.112,TCP,60,443,57278,HTTPS
22:13:24,192.168.0.112,20.50.73.8,TCP,89,57278,443,HTTPS
22:13:25,20.50.73.8,192.168.0.112,TCP,60,443,57278,HTTPS
22:13:25,192.168.0.112,18.97.36.77,TCP,295,52718,443,HTTPS
22:13:25,192.168.0.112,157.240.227.60,TCP,173,64368,443,HTTPS
22:13:25,157.240.227.60,192.168.0.112,TCP,60,443,64368,HTTPS
22:13:26,157.240.227.60,192.168.0.112,TCP,309,443,64368,HTTPS
22:13:26,18.97.36.77,192.168.0.112,TCP,64,443,52718,HTTPS
22:13:26,18.97.36.77,192.168.0.112,TCP,176,443,52718,HTTPS
22:13:26,192.168.0.112,157.240.227.60,TCP,177,51638,443,HTTPS
22:13:26,192.168.0.112,157.240.227.60,TCP,942,51638,443,HTTPS
22:13:26,192.168.0.112,157.240.227.60,TCP,54,64368,443,HTTPS
22:13:26,192.168.0.112,18.97.36.77,TCP,54,52718,443,HTTPS
22:13:26,157.240.227.60,192.168.0.112,TCP,60,443,51638,HTTPS
22:13:26,157.240.227.60,192.168.0.112,TCP,89,443,51638,HTTPS
22:13:26,157.240.227.60,192.168.0.112,TCP,60,443,51638,HTTPS
22:13:26,192.168.0.112,157.240.227.60,TCP,54,51638,443,HTTPS
22:13:26,192.168.0.112,20.50.73.8,TCP,54,49739,443,HTTPS
22:13:26,192.168.0.112,20.50.73.8,TCP,54,57278,443,HTTPS
22:13:26,157.240.227.60,192.168.0.112,TCP,88,443,51638,HTTPS
22:13:26,192.168.0.112,157.240.227.60,TCP,66,51638,443,HTTPS
22:13:26,157.240.227.60,192.168.0.112,TCP,278,443,51638,HTTPS
22:13:26,192.168.0.112,157.240.227.60,TCP,54,51638,443,HTTPS
22:13:26,192.168.0.112,157.240.227.60,TCP,89,51638,443,HTTPS
22:13:26,157.240.227.60,192.168.0.112,TCP,60,443,51638,HTTPS
22:13:26,20.50.73.8,192.168.0.112,TCP,54,443,49739,HTTPS
22:13:26,20.50.73.8,192.168.0.112,TCP,54,443,57278,HTTPS
22:13:26,192.168.0.112,20.50.73.8,TCP,54,57278,443,HTTPS
22:13:26,192.168.0.112,20.50.73.8,TCP,66,56103,443,HTTPS
22:13:27,192.168.0.112,20.50.73.8,TCP,66,56048,443,HTTPS
22:13:27,20.50.73.8,192.168.0.112,TCP,66,443,56103,HTTPS
22:13:27,192.168.0.112,20.50.73.8,TCP,54,56103,443,HTTPS
22:13:27,192.168.0.112,20.50.73.8,TCP,1466,56103,443,HTTPS
22:13:27,192.168.0.112,20.50.73.8,TCP,576,56103,443,HTTPS
22:13:27,20.50.73.8,192.168.0.112,TCP,66,443,56048,HTTPS
22:13:27,192.168.0.112,20.50.73.8,TCP,54,56048,443,HTTPS
22:13:27,20.50.73.8,192.168.0.112,TCP,54,443,56103,HTTPS
22:13:27,20.50.73.8,192.168.0.112,TCP,153,443,56103,HTTPS
22:13:27,192.168.0.112,20.50.73.8,TCP,1466,56048,443,HTTPS
22:13:27,192.168.0.112,20.50.73.8,TCP,480,56048,443,HTTPS
22:13:27,192.168.0.112,20.50.73.8,TCP,834,56103,443,HTTPS
22:13:27,20.50.73.8,192.168.0.112,TCP,54,443,56048,HTTPS
22:13:27,20.50.73.8,192.168.0.112,TCP,153,443,56048,HTTPS
22:13:27,20.50.73.8,192.168.0.112,TCP,1466,443,56103,HTTPS
22:13:27,20.50.73.8,192.168.0.112,TCP,1466,443,56103,HTTPS
22:13:27,20.50.73.8,192.168.0.112,TCP,1466,443,56103,HTTPS
22:13:27,20.50.73.8,192.168.0.112,TCP,1466,443,56103,HTTPS
22:13:27,20.50.73.8,192.168.0.112,TCP,665,443,56103,HTTPS
22:13:27,192.168.0.112,20.50.73.8,TCP,54,56103,443,HTTPS
22:13:27,192.168.0.112,20.50.73.8,TCP,738,56048,443,HTTPS
22:13:27,192.168.0.112,20.50.73.8,TCP,128,56103,443,HTTPS
22:13:27,192.168.0.112,20.50.73.8,TCP,146,56103,443,HTTPS
22:13:27,192.168.0.112,20.50.73.8,TCP,482,56103,443,HTTPS
22:13:27,192.168.0.112,20.50.73.8,TCP,1466,56103,443,HTTPS
22:13:27,192.168.0.112,20.50.73.8,TCP,1466,56103,443,HTTPS
22:13:27,192.168.0.112,20.50.73.8,TCP,1466,56103,443,HTTPS
22:13:27,192.168.0.112,20.50.73.8,TCP,1466,56103,443,HTTPS
22:13:27,192.168.0.112,20.50.73.8,TCP,1466,56103,443,HTTPS
22:13:27,192.168.0.112,20.50.73.8,TCP,1466,56103,443,HTTPS
22:13:27,192.168.0.112,20.50.73.8,TCP,1466,56103,443,HTTPS
22:13:27,192.168.0.112,20.50.73.8,TCP,273,56103,443,HTTPS
22:13:28,20.50.73.8,192.168.0.112,TCP,60,443,56103,HTTPS
22:13:28,20.50.73.8,192.168.0.112,TCP,157,443,56103,HTTPS
22:13:28,20.50.73.8,192.168.0.112,TCP,116,443,56103,HTTPS
22:13:28,20.50.73.8,192.168.0.112,TCP,60,443,56103,HTTPS
22:13:28,192.168.0.112,20.50.73.8,TCP,54,56103,443,HTTPS
22:13:28,192.168.0.112,20.50.73.8,TCP,85,56103,443,HTTPS
22:13:28,20.50.73.8,192.168.0.112,TCP,1466,443,56048,HTTPS
22:13:28,20.50.73.8,192.168.0.112,TCP,60,443,56103,HTTPS
22:13:28,20.50.73.8,192.168.0.112,TCP,1466,443,56048,HTTPS
22:13:28,20.50.73.8,192.168.0.112,TCP,1466,443,56048,HTTPS
22:13:28,20.50.73.8,192.168.0.112,TCP,1466,443,56048,HTTPS
22:13:28,20.50.73.8,192.168.0.112,TCP,665,443,56048,HTTPS
22:13:28,20.50.73.8,192.168.0.112,TCP,461,443,56103,HTTPS
22:13:28,20.50.73.8,192.168.0.112,TCP,60,443,56103,HTTPS
22:13:28,20.50.73.8,192.168.0.112,TCP,60,443,56103,HTTPS
22:13:28,20.50.73.8,192.168.0.112,TCP,85,443,56103,HTTPS
22:13:28,192.168.0.112,20.50.73.8,TCP,66,56103,443,HTTPS
22:13:28,192.168.0.112,20.50.73.8,TCP,54,56103,443,HTTPS
22:13:28,192.168.0.112,20.50.73.8,TCP,54,56048,443,HTTPS
22:13:28,192.168.0.112,20.50.73.8,TCP,128,56048,443,HTTPS
22:13:28,20.50.73.8,192.168.0.112,TCP,157,443,56048,HTTPS
22:13:28,20.50.73.8,192.168.0.112,TCP,116,443,56048,HTTPS
22:13:28,20.50.73.8,192.168.0.112,TCP,60,443,56103,HTTPS
22:13:28,192.168.0.112,20.50.73.8,TCP,54,56048,443,HTTPS
22:13:29,192.168.0.112,20.50.73.8,TCP,172,56103,443,HTTPS
22:13:29,192.168.0.112,20.50.73.8,TCP,1466,56103,443,HTTPS
22:13:29,192.168.0.112,20.50.73.8,TCP,1466,56103,443,HTTPS
22:13:29,192.168.0.112,20.50.73.8,TCP,1466,56103,443,HTTPS
22:13:29,192.168.0.112,20.50.73.8,TCP,1466,56103,443,HTTPS
22:13:29,192.168.0.112,20.50.73.8,TCP,1466,56103,443,HTTPS
22:13:29,192.168.0.112,20.50.73.8,TCP,1466,56103,443,HTTPS
22:13:29,192.168.0.112,20.50.73.8,TCP,246,56103,443,HTTPS
22:13:29,20.50.73.8,192.168.0.112,TCP,185,443,56103,HTTPS
22:13:29,20.50.73.8,192.168.0.112,TCP,60,443,56103,HTTPS
22:13:29,20.50.73.8,192.168.0.112,TCP,60,443,56103,HTTPS
22:13:29,20.50.73.8,192.168.0.112,TCP,60,443,56103,HTTPS
22:13:29,20.50.73.8,192.168.0.112,TCP,60,443,56103,HTTPS
22:13:29,20.50.73.8,192.168.0.112,TCP,60,443,56103,HTTPS
22:13:29,20.50.73.8,192.168.0.112,TCP,60,443,56103,HTTPS
22:13:29,192.168.0.112,20.50.73.8,TCP,54,56103,443,HTTPS
22:13:29,192.168.0.112,18.97.36.79,TCP,295,55459,443,HTTPS
22:13:30,18.97.36.79,192.168.0.112,TCP,64,443,55459,HTTPS
22:13:30,18.97.36.79,192.168.0.112,TCP,176,443,55459,HTTPS
22:13:30,192.168.0.112,18.97.36.79,TCP,54,55459,443,HTTPS
